0.001 815.511543865204
0.01 712.233665561676
0.05 704.971544665204
0.1 434.112443691254
1   417.53859853744507
3   464.38748693466187
5   542.4838042259216
7   603.0641543865204
10  600.0047414302826
20  740.7883665561676
30  778.6063611507416
100 1858.7056443691254
300 3926.615975856781
500 12450.585856199265
1000 14214.433830499649
