0.001 0.0691
0.01 0.0563
0.05 0.0520
0.1 0.0519
1   0.057699999999999974
3   0.06530000000000002
5   0.06940000000000002
7   0.07010000000000005
10  0.0716
20  0.0736
30  0.07430000000000003
100 0.07769999999999999
300 0.07779999999999998
500 0.07709999999999995
1000 0.07689999999999997
