0.001 0.0761000000001
0.01 0.05860000000045
0.05 0.04579999999999
0.1 0.041900000000001
1   0.02754000000000001
3   0.02210000000000001
5   0.019499999999999962
7   0.018240000000000034
10  0.016920000000000046
20  0.01536000000000004
30  0.014619999999999966
100 0.013000000000000012
300 0.01204000000000005
500 0.011800000000000033
1000 0.011340000000000017
