0.1 0.001 0.09821233400046
1 0.001 0.06420120177062
5 0.001 0.04580035148091
7 0.001 0.041710000569
10 0.001 0.0384000000005
20 0.001 0.02914650000001
30 0.001 0.02403502000047
0.1 0.01 0.0471625002598
1 0.01 0.0153250239482
5 0.01 0.01792323753488
7 0.01 0.0116588710004
10 0.01 0.00058000000000249
20 0.01 0.0
30 0.01 0.0
0.1 0.1 0.004300000000001
1 0.1 0.0
5 0.1 0.0
7 0.1 0.0
10 0.1 0.0
20 0.1 0.0
30 0.1 0.0
